Marca_Temporal,ID_Unico,Texto,Texto_Limpio,Longitud_Tokens
5/17/2024 1:12:43,ORL0OVLI,Cuando algo que ya tengo planeado tal vez no queda o cuando llevo tiempo trabajando y no es apreciado de la manera correcta ,Cuando algo que ya tengo planeado tal vez no queda o cuando llevo tiempo trabajando y no es apreciado de la manera correcta,28
5/17/2024 2:06:42,9N0G1GM1,Cuando la chica que me gusta no me hace caso o se molesta conmigo. Cuando no tengo tiempo libre y estoy lleno de tareas.,Cuando la chica que me gusta no me hace caso o se molesta conmigo. Cuando no tengo tiempo libre y estoy lleno de tareas.,32
5/17/2024 2:32:37,8TO1OH28,Cuando las cosas no salen como quiero,Cuando las cosas no salen como quiero,9
5/17/2024 8:59:10,MCPCHOLY,Cuando las cosas no me salen,Cuando las cosas no me salen,7
5/17/2024 9:32:45,J4TCSVW0,"Cuando estoy discutiendo, cuando salen problemas y cuando no tengo la solución a algunas cosas","Cuando estoy discutiendo, cuando salen problemas y cuando no tengo la solución a algunas cosas",21
5/17/2024 9:44:25,UNBMV59R,Cuando son etapas finales de evaluación o en ciertos momentos específicos con mi familia ,Cuando son etapas finales de evaluación o en ciertos momentos específicos con mi familia,16
5/17/2024 10:34:41,2CMHRG7X,Al momento de pensar en mi futuro y al realizar mis cosas del trabajo ,Al momento de pensar en mi futuro y al realizar mis cosas del trabajo,14
5/17/2024 10:45:56,AYNOOGEB,Cuando no estoy logrando lo que quise hacer o lo que pensé que podría lograr ,Cuando no estoy logrando lo que quise hacer o lo que pensé que podría lograr,18
5/17/2024 10:55:25,ICZPD6VE,Cuando impera el caos o desorden. Cuando tengo que ir a lugares muy concurridos o con sonidos tan altos que no se escucha nada (pero si se juntan ambos). El calor tiende a estresarme también. Cuando una persona me molesta varias veces para hacer algo que no quiero porque no le veo sentido (o me obligan). Cuando alguien cambia mis planes solo porque sí y de último minuto.,Cuando impera el caos o desorden. Cuando tengo que ir a lugares muy concurridos o con sonidos tan altos que no se escucha nada (pero si se juntan ambos). El calor tiende a estresarme también. Cuando una persona me molesta varias veces para hacer algo que no quiero porque no le veo sentido (o me obligan). Cuando alguien cambia mis planes solo porque sí y de último minuto.,95
5/17/2024 11:40:20,KXHR1RPU,Cuando tengo mucho por hacer y tengo muchas dificultades para hacerlo,Cuando tengo mucho por hacer y tengo muchas dificultades para hacerlo,13
5/20/2024 1:29:54,7PFSQZGK,"Al fallar en cosas simples; cuando las personas son necias o no siguen indicaciones, cuando hacen sus propias reglas para cosas que deben ser hechas de cierta manera, cuando son impredecibles, mienten o hacen cosas incorrectas","Al fallar en cosas simples; cuando las personas son necias o no siguen indicaciones, cuando hacen sus propias reglas para cosas que deben ser hechas de cierta manera, cuando son impredecibles, mienten o hacen cosas incorrectas",51
5/20/2024 8:07:43,RK9BOLBA,"Cuando tengo algún trabajo o proyecto que entregar y el plazo está próximo a vencerse, cuando no puedo ayudar económicamente en mi casa y cuando me siento presionado por otras personas. ","Cuando tengo algún trabajo o proyecto que entregar y el plazo está próximo a vencerse, cuando no puedo ayudar económicamente en mi casa y cuando me siento presionado por otras personas.",41
5/22/2024 19:49:00,AI6RPUWX,Cuando no hago lo correcto ,Cuando no hago lo correcto,7
5/24/2024 11:34:36,KIBDSKF6,"Cuando fallo algo que se supone deberia ser capaz, cuando tengo algo planeado y nada sale como lo plane, cuando voy tarde para algo.","Cuando fallo algo que se supone deberia ser capaz, cuando tengo algo planeado y nada sale como lo plane, cuando voy tarde para algo.",33
5/24/2024 19:04:24,19QO0M44,Cuando las cosas salen mal ,Cuando las cosas salen mal,6
6/12/2024 18:05:58,I01P7HCR,cuando estoy bajo presión o cuando no cumplo con mis promesas,cuando estoy bajo presión o cuando no cumplo con mis promesas,15
