Marca_Temporal,ID_Unico,Texto,Texto_Limpio,Longitud_Tokens,Emocion
5/16/2024 13:25:14,614O6Y4I,"Cuando no hay presion, se tiende a buscar soluciones sin recurrir a la frustracion. Pero con presion ya sea por puntualidad o comunicacion llega la desesperacion.","Cuando no hay presion, se tiende a buscar soluciones sin recurrir a la frustracion. Pero con presion ya sea por puntualidad o comunicacion llega la desesperacion.",43,Ira
5/16/2024 13:45:24,14XGFLGK,"A veces recciono de forma estresada, pero trato de ver el lado positivo de la situación y saber que solo es un acontecimiento temporal.","A veces recciono de forma estresada, pero trato de ver el lado positivo de la situación y saber que solo es un acontecimiento temporal.",33,Ira
5/16/2024 13:54:46,CKOKU9P4,"Frustrado pero en el fondo se que fue mi culpa en algunas situaciones, y después ver como solucionar el problema que se me presenta ","Frustrado pero en el fondo se que fue mi culpa en algunas situaciones, y después ver como solucionar el problema que se me presenta",29,Ira
5/16/2024 16:56:55,BGD4M2IP,busco soluciones para que el problema me afecte lo menos posible o nulo,busco soluciones para que el problema me afecte lo menos posible o nulo,17,Ira
5/16/2024 16:57:14,KGOL6JXH,"trato de en lo mayor posible, mantener la calma","trato de en lo mayor posible, mantener la calma",12,Ira
5/16/2024 17:16:08,V6MYHJGB,"Me frustro, siento ansiedad, me palpita el corazón, siento la sangre en los oídos y me cuesta quedarme quieto","Me frustro, siento ansiedad, me palpita el corazón, siento la sangre en los oídos y me cuesta quedarme quieto",33,Ira
5/17/2024 0:16:31,JZEC253P,Con calma y busco una solución y si no la hay me quedo tranquilo,Con calma y busco una solución y si no la hay me quedo tranquilo,20,Ira
5/17/2024 0:54:15,Y29P2VU6,Decir pues ya ni pedo y continuar,Decir pues ya ni pedo y continuar,9,Ira
5/17/2024 1:12:43,ORL0OVLI,A veces con frustración si se que son cosas qie pude haber evitado pero otras es como todo tiene una razón de ser y si no se dio fue por algo aunque si causa un poco de molestia ,A veces con frustración si se que son cosas qie pude haber evitado pero otras es como todo tiene una razón de ser y si no se dio fue por algo aunque si causa un poco de molestia,45,Ira
5/17/2024 2:06:42,9N0G1GM1,Me pongo deprimido pero trato de ponerme lo mas pronto posible en acción para minimizar el problema.,Me pongo deprimido pero trato de ponerme lo mas pronto posible en acción para minimizar el problema.,25,Ira
5/17/2024 2:32:37,8TO1OH28,"pues trato de mantener la calma y acepta la situación, aunque a veces puedo enojarme dependiendo de lo frustrante que sea la situación","pues trato de mantener la calma y acepta la situación, aunque a veces puedo enojarme dependiendo de lo frustrante que sea la situación",32,Ira
5/17/2024 8:59:10,MCPCHOLY,Tranquilo,Tranquilo,4,Ira
5/17/2024 9:32:45,J4TCSVW0,"No le doy mucha importancia, solo se que tengo que moverme para arreglarlo y salir, pero hay tiempos que me preocupa que es tiempo perdido y eso no me gusta","No le doy mucha importancia, solo se que tengo que moverme para arreglarlo y salir, pero hay tiempos que me preocupa que es tiempo perdido y eso no me gusta",41,Ira
5/17/2024 9:44:25,UNBMV59R,"Pues al inicio me pongo un poco en pánico, pero después ya comienzo a pensar de manera un poco más fría ","Pues al inicio me pongo un poco en pánico, pero después ya comienzo a pensar de manera un poco más fría",26,Ira
5/17/2024 10:34:41,2CMHRG7X,"Frustración, enojo e impotencia","Frustración, enojo e impotencia",10,Ira
5/17/2024 10:45:56,AYNOOGEB,"Trato de verle el lado positivo y ser optimista. Aunque si la situación sigue empeorando, el nerviosismo me empieza a atacar","Trato de verle el lado positivo y ser optimista. Aunque si la situación sigue empeorando, el nerviosismo me empieza a atacar",32,Ira
5/17/2024 10:55:25,ICZPD6VE,"Normalmente reacciono muy tranquilo. Si es grave la situación, después de la tranquilidad puede venir un colapso mental. En todo caso, trato de controlarme y buscar las posibles soluciones a la situación. Y si no, solo acepto la realidad.","Normalmente reacciono muy tranquilo. Si es grave la situación, después de la tranquilidad puede venir un colapso mental. En todo caso, trato de controlarme y buscar las posibles soluciones a la situación. Y si no, solo acepto la realidad.",62,Ira
5/17/2024 11:40:20,KXHR1RPU,"Con calma, aveces con algo de frustración, aunque sean situaciones que aveces uno no puede manejar","Con calma, aveces con algo de frustración, aunque sean situaciones que aveces uno no puede manejar",24,Ira
5/20/2024 1:29:54,7PFSQZGK,"Evito reaccionar, prefiero pensarlo como cosas que pasan por algo ","Evito reaccionar, prefiero pensarlo como cosas que pasan por algo",18,Ira
5/20/2024 8:07:43,RK9BOLBA,"Me siento desanimado, siento que se arruinó mi día y me dan ganas de ""reiniciarlo"", pero como no lo logro decido esperar hasta el día siguiente.","Me siento desanimado, siento que se arruinó mi día y me dan ganas de ""reiniciarlo"", pero como no lo logro decido esperar hasta el día siguiente.",42,Ira
5/22/2024 19:49:00,AI6RPUWX,"Identifico cuales acciones están bajo mi control, y cuales no, cuales son consecuencias de mis acciones y cuales no ","Identifico cuales acciones están bajo mi control, y cuales no, cuales son consecuencias de mis acciones y cuales no",25,Ira
5/24/2024 11:34:36,KIBDSKF6,"Asumo la culpa e intento solucionarlo, si no se puede si no se puede solucionar en el momento me quedo molesto conmigo mismo","Asumo la culpa e intento solucionarlo, si no se puede si no se puede solucionar en el momento me quedo molesto conmigo mismo",33,Ira
5/24/2024 19:04:24,19QO0M44,"Sentir un poco de frustración y entender que fue mi culpa, y que puedo hacer para que no vuelva a pasar ","Sentir un poco de frustración y entender que fue mi culpa, y que puedo hacer para que no vuelva a pasar",27,Ira
6/12/2024 18:05:58,I01P7HCR,"me enojo,  pienso en las posibles razones de culpa y luego pienso en la solución  ","me enojo, pienso en las posibles razones de culpa y luego pienso en la solución",21,Ira
