Marca_Temporal,ID_Unico,Texto,Texto_Limpio,Longitud_Tokens,Emocion
5/9/2024 18:31:44,BQK35SUL,"1. Hacer una lista de cosas favorables de la situación.
2. Hacer una lsita de cosas desfavorables de la situación.
3. Hacer una comparación entre ambas listas.
4. Recordar ""Sea cuál sea la decisión que tome hoy, no me voy arrepentir mañana""
5 .Tomar la decisión","1. Hacer una lista de cosas favorables de la situación. 2. Hacer una lsita de cosas desfavorables de la situación. 3. Hacer una comparación entre ambas listas. 4. Recordar ""Sea cuál sea la decisión que tome hoy, no me voy arrepentir mañana"" 5 .Tomar la decisión",71,Miedo
5/9/2024 18:46:39,3G5WW5TD,"Analizo la situación, pido consejos, hago mi propio criterio y tomo la decisión ","Analizo la situación, pido consejos, hago mi propio criterio y tomo la decisión",23,Miedo
5/9/2024 19:30:55,4L83S1WU,"Valorar las opciones, analizar ventajas y desventajas y solicitar ayuda a terceros","Valorar las opciones, analizar ventajas y desventajas y solicitar ayuda a terceros",21,Miedo
5/9/2024 22:04:15,1OGWU084,"Me doy a la tarea de ver que ventajas y desventajas tiene cierta decisión, después de pensar con cierta neutralidad, escojo el mejor punto posible de acuerdo a las necesidades que se buscan ","Me doy a la tarea de ver que ventajas y desventajas tiene cierta decisión, después de pensar con cierta neutralidad, escojo el mejor punto posible de acuerdo a las necesidades que se buscan",43,Miedo
5/10/2024 13:59:01,IPYENR3M,"Analizar la importancia e impacto de esa decisión en mi vida, revisar que lo que voy a decidir encaje con mis valores, entender las posibles consecuencias de esa decisión y estar dispuesta a enfrentarlas,finalmente, confiar en mi análisis e instinto y tomar la decisión.","Analizar la importancia e impacto de esa decisión en mi vida, revisar que lo que voy a decidir encaje con mis valores, entender las posibles consecuencias de esa decisión y estar dispuesta a enfrentarlas,finalmente, confiar en mi análisis e instinto y tomar la decisión.",62,Miedo
5/10/2024 15:00:27,XTINAGL2,"Analizo cual es la situación es más conveniente de acuerdo con lo que vaya a elegir. Posteriormente pienso en que consecuencias puede llegar a tener. Si la decisión se torna muy difícil sigo mi corazonada en base a la experiencia, siguiendo la ideología del escritor Jean-Paul Sartre. ","Analizo cual es la situación es más conveniente de acuerdo con lo que vaya a elegir. Posteriormente pienso en que consecuencias puede llegar a tener. Si la decisión se torna muy difícil sigo mi corazonada en base a la experiencia, siguiendo la ideología del escritor Jean-Paul Sartre.",64,Miedo
5/10/2024 15:20:56,PJEM9DJR,Anotar prioridades y que me va a costar mas,Anotar prioridades y que me va a costar mas,12,Miedo
5/10/2024 16:27:26,90SG09DL,Realizar un analisis general de la situacion con las opciones. despues enlistar las ventajas y desventajas de cada posible eleccion y elegir la que se alinea mas con lo que deseo o encaja mas conmigo,Realizar un analisis general de la situacion con las opciones. despues enlistar las ventajas y desventajas de cada posible eleccion y elegir la que se alinea mas con lo que deseo o encaja mas conmigo,52,Miedo
5/10/2024 19:40:06,ZO6GKY6S,"Analizar todas los posibilidades, descartar las menos probables y decidir por una opción ","Analizar todas los posibilidades, descartar las menos probables y decidir por una opción",20,Miedo
5/10/2024 22:31:28,S45KT7YO,Pensar en como eso afectara mi futuro y ver pros y contras,Pensar en como eso afectara mi futuro y ver pros y contras,16,Miedo
5/12/2024 0:48:52,T6C4YU2L,"Comprendo la situacion, analizo la situacion, propongo la mejor opcion y la realizo","Comprendo la situacion, analizo la situacion, propongo la mejor opcion y la realizo",23,Miedo
5/12/2024 20:18:00,9TQIQ8J0,Pensar en la que mejores beneficios y rendimientos brinde con el menor de los inconvenientes,Pensar en la que mejores beneficios y rendimientos brinde con el menor de los inconvenientes,21,Miedo
5/12/2024 20:47:26,QOKLYQJZ,Pensar en qué me beneficia o perjudica y el tiempo que puede llevarme realizarlo,Pensar en qué me beneficia o perjudica y el tiempo que puede llevarme realizarlo,21,Miedo
5/13/2024 9:54:13,AR2SHENR,"Analizar la elección, considerar pros y contras y finalmente tomar la decisión ","Analizar la elección, considerar pros y contras y finalmente tomar la decisión",17,Miedo
5/13/2024 18:24:51,MXD2BDEN,"Analizar todas las posibles formas a proceder que se me ocurran y sus respectivas consecuencias, una valoración de prioridades, y de ser posible realizar pruebas antes de tomar una decisión","Analizar todas las posibles formas a proceder que se me ocurran y sus respectivas consecuencias, una valoración de prioridades, y de ser posible realizar pruebas antes de tomar una decisión",41,Miedo
5/13/2024 20:32:28,I9HEYDJ0,"La analizo, checo posibles escenarios, tomo una posible solución y verifico si es la deseada","La analizo, checo posibles escenarios, tomo una posible solución y verifico si es la deseada",24,Miedo
5/13/2024 20:43:31,C2VL95E5,Descartar las peores opciones y las que queden imaginarse en cada una de ellas y ver cuál es mejor.,Descartar las peores opciones y las que queden imaginarse en cada una de ellas y ver cuál es mejor.,28,Miedo
5/13/2024 20:44:20,YOP5JWEP,LO QUE DECIDA MI CORAZÓN,LO QUE DECIDA MI CORAZÓN,13,Miedo
5/13/2024 20:46:18,YG3TTUE9,"Lanzo una moneda para elegir, cuando está en el aire me doy cuenta cual es la decision que en realidad quiero que salga","Lanzo una moneda para elegir, cuando está en el aire me doy cuenta cual es la decision que en realidad quiero que salga",28,Miedo
5/13/2024 22:36:11,ZOYW0DWU,Analistas pros y contras ,Analistas pros y contras,8,Miedo
5/14/2024 10:02:00,V5J3IP8N,La que más me convenga ,La que más me convenga,7,Miedo
5/15/2024 20:14:17,E4EGEZ1X,Meditar las opciones disponibles y pensar màs a fondo que podría desencadenar una u otra opción. Incluso si es posible investigar algún caso o situación similar que ya sucedió antes.,Meditar las opciones disponibles y pensar màs a fondo que podría desencadenar una u otra opción. Incluso si es posible investigar algún caso o situación similar que ya sucedió antes.,40,Miedo
5/15/2024 20:43:29,DJWQSCW2,Pensar en todas las posibles opciones que puedo tomar y basarme en la logica para elegir o experiencia previa incluso puedo recurrir a otra persona,Pensar en todas las posibles opciones que puedo tomar y basarme en la logica para elegir o experiencia previa incluso puedo recurrir a otra persona,33,Miedo
5/15/2024 21:34:45,3KRGQIMS,"Busco las posibles consecuencias que esta me pueda generar, priorizando la ausencia del dolor antes que el placer.","Busco las posibles consecuencias que esta me pueda generar, priorizando la ausencia del dolor antes que el placer.",23,Miedo
5/15/2024 22:02:58,0K4CZRKQ,"Analizar la situación 
Identificar los pros y contras
Identificar mis necesidades sin afectar a los demás ",Analizar la situación Identificar los pros y contras Identificar mis necesidades sin afectar a los demás,25,Miedo
5/15/2024 23:23:27,5GRMSXOF,"Las consecuencias que podría traer la elección correcta, incorrecta y sus variantes ","Las consecuencias que podría traer la elección correcta, incorrecta y sus variantes",18,Miedo
5/16/2024 0:26:26,TDU8A4SC,Poner una balanza ,Poner una balanza,5,Miedo
5/16/2024 0:29:08,QN6SP8W7,"Imaginar escenarios posibles ante cada situación, y elegir la que menos consecuencias malas llegué a presentar ","Imaginar escenarios posibles ante cada situación, y elegir la que menos consecuencias malas llegué a presentar",23,Miedo
5/16/2024 0:35:07,CHNLHC6X,"Pensar en eso día y noche, revisar pros y contras, y posteriormente tomar la elección","Pensar en eso día y noche, revisar pros y contras, y posteriormente tomar la elección",21,Miedo
5/16/2024 0:55:45,IX724P8G,"el único paso que hago es analizar que consecuencias positivas o negativas tendría mi decisión, para ser lo más prudente y seguro al momento de decidir","el único paso que hago es analizar que consecuencias positivas o negativas tendría mi decisión, para ser lo más prudente y seguro al momento de decidir",34,Miedo
5/16/2024 1:13:18,B05YDAZ0,Visualizar desde todos los puntos de vista después analizar cada situación y tomar la decisión.,Visualizar desde todos los puntos de vista después analizar cada situación y tomar la decisión.,18,Miedo
5/16/2024 1:41:10,AJKRH064,"1. Evalúo las opciones
2. Respiro lentamente
3. Identificó en qué me beneficia o no
4. Pregunto a personas cercanas su opinión 
5. Tomó la decisión ",1. Evalúo las opciones 2. Respiro lentamente 3. Identificó en qué me beneficia o no 4. Pregunto a personas cercanas su opinión 5. Tomó la decisión,43,Miedo
5/16/2024 1:44:31,1RHBUABD,1.- planteamiento de la situación 2.- análisis de la misma 3.- proposición de solucion en base al análisis ,1.- planteamiento de la situación 2.- análisis de la misma 3.- proposición de solucion en base al análisis,28,Miedo
5/16/2024 1:45:41,86IH30I7,"1.- Pensar en el problema si lo hay.
2.- Pensar en consecuencias de cada decisión posible ya sea buena o mala.
3.- Determinar cuál es la que más conviene.",1.- Pensar en el problema si lo hay. 2.- Pensar en consecuencias de cada decisión posible ya sea buena o mala. 3.- Determinar cuál es la que más conviene.,45,Miedo
5/16/2024 7:20:37,7SV40TFC,"1. Pensar en las opciones 
2. Plantearme pros y contras
3. Pensar si no afecto a nadie más
4. Tomar la decisión ",1. Pensar en las opciones 2. Plantearme pros y contras 3. Pensar si no afecto a nadie más 4. Tomar la decisión,36,Miedo
5/16/2024 8:27:32,G2H8Q8RA,Tomo la que no afecte de forma ,Tomo la que no afecte de forma,9,Miedo
5/16/2024 8:38:22,JC7G5EHG,"Pensar bien y tranquilamente, ver que consecuencias me va a traer y a quien voy a afectar","Pensar bien y tranquilamente, ver que consecuencias me va a traer y a quien voy a afectar",26,Miedo
5/16/2024 8:46:06,91VK19HH,"Buscar más opciones, comparar las opciones y reflexionar sobre la opción que elegí ","Buscar más opciones, comparar las opciones y reflexionar sobre la opción que elegí",22,Miedo
5/16/2024 9:12:26,KCXYQUUD,Evaluar cada una de las opciones y escoger la que mejor me convenga dependiendo el caso,Evaluar cada una de las opciones y escoger la que mejor me convenga dependiendo el caso,22,Miedo
5/16/2024 9:19:48,X7WQGQMT,"1ro tener en cuenta por donde quiero empezar, 2do empezar a hacer las idea ya sea tanto los pro y los contra, 3ro ir haciendo todo el proceso, 4to checar si funciono mi idea si no, solo no estresarme y comenzar de nuevo ","1ro tener en cuenta por donde quiero empezar, 2do empezar a hacer las idea ya sea tanto los pro y los contra, 3ro ir haciendo todo el proceso, 4to checar si funciono mi idea si no, solo no estresarme y comenzar de nuevo",59,Miedo
5/16/2024 9:36:26,BLO78S1C,Ver lo que pasaría a futuro al tomar esa elección ,Ver lo que pasaría a futuro al tomar esa elección,11,Miedo
5/16/2024 9:59:21,8MM32FBW,Normalmente pienso mucho las ventajas y desventajas de las opciones para elegir correctamente ,Normalmente pienso mucho las ventajas y desventajas de las opciones para elegir correctamente,21,Miedo
5/16/2024 10:42:34,PYVXS5Y5,"Evaluar las opciones y ver como me ayudaría esa decisión para el futuro y que tanto cambiaría mi presente, y analizar lo que más bienestar me daría.","Evaluar las opciones y ver como me ayudaría esa decisión para el futuro y que tanto cambiaría mi presente, y analizar lo que más bienestar me daría.",36,Miedo
5/16/2024 11:30:00,DJRCLO8P,"ver las opciones posibles , comparar la opcion elegida y elegir","ver las opciones posibles , comparar la opcion elegida y elegir",15,Miedo
5/16/2024 12:00:29,ZJWB22YX,"pienso cuales son mis posibles soluciones y sus consecuencias, elijo la mejor y la llevo acabo","pienso cuales son mis posibles soluciones y sus consecuencias, elijo la mejor y la llevo acabo",24,Miedo
5/16/2024 12:53:47,3EAZ56FK,Buscar todas las opciones posibles e identificar pros y contras de cada una,Buscar todas las opciones posibles e identificar pros y contras de cada una,17,Miedo
5/16/2024 13:11:17,ZT2GVR76,"Identifica y evalúa alternativas, considera consecuencias, consulta opiniones con otras personas, tomar una decisión.","Identifica y evalúa alternativas, considera consecuencias, consulta opiniones con otras personas, tomar una decisión.",25,Miedo
5/16/2024 13:25:14,614O6Y4I,"Prioridad, resultado, recursos disponibles, tiempo invertido ","Prioridad, resultado, recursos disponibles, tiempo invertido",12,Miedo
5/16/2024 13:45:24,14XGFLGK,"Analizaria la situacion, redactaria una lista de las posibles consecuencias positivas o negativas y llegaria a una conclusión. ","Analizaria la situacion, redactaria una lista de las posibles consecuencias positivas o negativas y llegaria a una conclusión.",30,Miedo
5/16/2024 13:54:46,CKOKU9P4,Pensar que debo hacer primero y como seguir para lograr mi meta a futuro para terminarlo y tratar de que todo salga como es debido ,Pensar que debo hacer primero y como seguir para lograr mi meta a futuro para terminarlo y tratar de que todo salga como es debido,29,Miedo
5/16/2024 16:56:55,BGD4M2IP,"Analizar la situacion  , hacer balance de ventajas y desventajas ","Analizar la situacion , hacer balance de ventajas y desventajas",16,Miedo
5/16/2024 16:57:14,KGOL6JXH,"respirar, analizar, y ejecutar","respirar, analizar, y ejecutar",11,Miedo
5/16/2024 17:16:08,V6MYHJGB,"Pensar en los posibles resultados negativos, preocuparme y sobre pensar, después prepararme para cuando salga mal","Pensar en los posibles resultados negativos, preocuparme y sobre pensar, después prepararme para cuando salga mal",25,Miedo
5/17/2024 0:16:31,JZEC253P,"yo soy una persona creyente, por lo que primero lo oraría a Dios y consultaría después con personas sabias que quieren mi bien como mis padres, abuelos, etc.","yo soy una persona creyente, por lo que primero lo oraría a Dios y consultaría después con personas sabias que quieren mi bien como mis padres, abuelos, etc.",40,Miedo
5/17/2024 0:54:15,Y29P2VU6,Analizar complejidad-beneficios y elegir,Analizar complejidad-beneficios y elegir,11,Miedo
5/17/2024 1:12:43,ORL0OVLI,Los factores de pros y contras así como cual es mi opción por la cual me declino más y  el por que aso como también comentar personas que me importan y pedir consejo sabiendo que es una guía más no algo que determine ,Los factores de pros y contras así como cual es mi opción por la cual me declino más y el por que aso como también comentar personas que me importan y pedir consejo sabiendo que es una guía más no algo que determine,53,Miedo
5/17/2024 2:06:42,9N0G1GM1,"Analizar todos los casos y sus consecuencias, ver sobre todo como me afectaría a mi y coo afectaría a otros.","Analizar todos los casos y sus consecuencias, ver sobre todo como me afectaría a mi y coo afectaría a otros.",28,Miedo
5/17/2024 2:32:37,8TO1OH28,analizar los pros y contras de cada opción y tomar la que me dé más beneficios o en su defecto la que me haga más feliz,analizar los pros y contras de cada opción y tomar la que me dé más beneficios o en su defecto la que me haga más feliz,32,Miedo
5/17/2024 8:59:10,MCPCHOLY,"Ver qué tan viable es, identificar que se necesita y en base a eso tomar una decisión ","Ver qué tan viable es, identificar que se necesita y en base a eso tomar una decisión",21,Miedo
5/17/2024 9:32:45,J4TCSVW0,Pensar en las consecuencias y beneficios que tendra esa acción y que seguira despues de eso.,Pensar en las consecuencias y beneficios que tendra esa acción y que seguira despues de eso.,23,Miedo
5/17/2024 9:44:25,UNBMV59R,"Pues yo creo que depende, pero normalmente inicio por análisis de la decisión, investigo las diferentes opciones que tengo, analizo el impacto de mi posible decisión y finalmente tomo mi decisión ","Pues yo creo que depende, pero normalmente inicio por análisis de la decisión, investigo las diferentes opciones que tengo, analizo el impacto de mi posible decisión y finalmente tomo mi decisión",42,Miedo
5/17/2024 10:34:41,2CMHRG7X,"Analizar, pensar mis posibles soluciones y elegir mi mejor opción acorde a mis necesidades. ","Analizar, pensar mis posibles soluciones y elegir mi mejor opción acorde a mis necesidades.",20,Miedo
5/17/2024 10:45:56,AYNOOGEB,"Analiso bien cada una de las situaciones presentes
Escojo la que más sienta que es correcta 
Analiso las ventajas de estas en base a la otra opción 
Pienso la situación unas cuantas horas más o días
Vuelvo a comparar ambas situaciones y elijo la mejor",Analiso bien cada una de las situaciones presentes Escojo la que más sienta que es correcta Analiso las ventajas de estas en base a la otra opción Pienso la situación unas cuantas horas más o días Vuelvo a comparar ambas situaciones y elijo la mejor,61,Miedo
5/17/2024 10:55:25,ICZPD6VE,"1. Analizar si es factible la decisión.
2. Analizar ventajas y desventajas de la decisión.
3. Pedir un consejo o platicarlo con alguien de confianza.
4. Visualizar los posibles caminos que podría seguir al tomar la decisión.
5. Hacer un plan y tomar mi decisión.",1. Analizar si es factible la decisión. 2. Analizar ventajas y desventajas de la decisión. 3. Pedir un consejo o platicarlo con alguien de confianza. 4. Visualizar los posibles caminos que podría seguir al tomar la decisión. 5. Hacer un plan y tomar mi decisión.,68,Miedo
5/17/2024 11:40:20,KXHR1RPU,Pensar en todas mis posibilidades y escoger la que sea más conveniente,Pensar en todas mis posibilidades y escoger la que sea más conveniente,18,Miedo
5/20/2024 1:29:54,7PFSQZGK,"Evaluar pros y contras, preguntar a quienes hayan hecho una elección similar antes y comparar eso con mis opiniones personales para ver qué se siente más correcto para mí ","Evaluar pros y contras, preguntar a quienes hayan hecho una elección similar antes y comparar eso con mis opiniones personales para ver qué se siente más correcto para mí",39,Miedo
5/20/2024 8:07:43,RK9BOLBA,"Determino cual es el problema o temática, analizo las ventajas y desventajas de cada posible decisión que puedo tomar y tomo la decisión que crea más conveniente. ","Determino cual es el problema o temática, analizo las ventajas y desventajas de cada posible decisión que puedo tomar y tomo la decisión que crea más conveniente.",39,Miedo
5/22/2024 19:49:00,AI6RPUWX,Analizo cual es la mejor opción ,Analizo cual es la mejor opción,8,Miedo
5/24/2024 11:34:36,KIBDSKF6,"Depende de lo que haya que elegir pero generalmente:
1. Analizo el proposito de mi eleccion
2. Analizo las opciones
3. tomo en cuenta tanto lo logico como lo emocional y pienso en las consecuencias de mi eleccion",Depende de lo que haya que elegir pero generalmente: 1. Analizo el proposito de mi eleccion 2. Analizo las opciones 3. tomo en cuenta tanto lo logico como lo emocional y pienso en las consecuencias de mi eleccion,58,Miedo
5/24/2024 19:04:24,19QO0M44,"Considerar cuáles son mis opciones, ver pros y contras de cada uno, decidir ","Considerar cuáles son mis opciones, ver pros y contras de cada uno, decidir",22,Miedo
6/12/2024 18:05:58,I01P7HCR,"primero tengo que conocer el problema, me cuestionaría  por que tomaría la decisión y si esta me ayuda o me perjudica.","primero tengo que conocer el problema, me cuestionaría por que tomaría la decisión y si esta me ayuda o me perjudica.",30,Miedo
4/23/2024 19:48:07,PFNKXS54,Cuando enfrento una situación difícil trato de analizar todo el contexto para poder determinar cuál será la mejor solución y que no haya afectados. La decisión que yo tome debe ser por mí mismo que yo así lo haya querido y no busque justificación de culpables después.,Cuando enfrento una situación difícil trato de analizar todo el contexto para poder determinar cuál será la mejor solución y que no haya afectados. La decisión que yo tome debe ser por mí mismo que yo así lo haya querido y no busque justificación de culpables después.,59,Miedo
4/23/2024 19:48:07,MKZUPRJI,Pensar en cómo resolverla ,Pensar en cómo resolverla,6,Miedo
4/23/2024 19:48:07,UJCL56SG,"Pondría llorar, pero realmente no, intento descargarlo de alguna forma, generar un momento de catarsis, ya sea escribiendolo en mi diario, escribiendo alguna canción, llorando o solo intentar minimizarlo para no sentirme culpable por sentirlo y hacerme sentir mejor creyendo que otros la pasan peor y no debería yo ponerme así...","Pondría llorar, pero realmente no, intento descargarlo de alguna forma, generar un momento de catarsis, ya sea escribiendolo en mi diario, escribiendo alguna canción, llorando o solo intentar minimizarlo para no sentirme culpable por sentirlo y hacerme sentir mejor creyendo que otros la pasan peor y no debería yo ponerme así...",85,Miedo
4/23/2024 19:48:07,B2KUCT4P,Me trato de tranquilizar si es necesario pido ayuda o hablo con alguien,Me trato de tranquilizar si es necesario pido ayuda o hablo con alguien,20,Miedo
4/23/2024 19:48:07,GXLRPJ5F,Tiendo a pensar mucho pero al final aunque no esté segura lo hago y lo enfrento. ,Tiendo a pensar mucho pero al final aunque no esté segura lo hago y lo enfrento.,23,Miedo
4/23/2024 19:48:07,U1856WJ8,"Depende, aveces prefiero evitar la situación mientras que otras solo intento ser resiliente","Depende, aveces prefiero evitar la situación mientras que otras solo intento ser resiliente",20,Miedo
4/23/2024 19:48:07,ADDP44O9,"Hablarlo con algún de confianza, ser escuchado ayuda aun cuando no hay solución, buscar opciones para sobrellevar o solucionar la situación ","Hablarlo con algún de confianza, ser escuchado ayuda aun cuando no hay solución, buscar opciones para sobrellevar o solucionar la situación",33,Miedo
4/23/2024 19:48:07,EL85BQ8X,La planeo con mucha calma,La planeo con mucha calma,7,Miedo
4/23/2024 19:48:07,9LGMBDLF,"Pensar si puedo sobrellevarla y cuánto tiempo me tomaría. Si es muy difícil, frustrarme y llorar","Pensar si puedo sobrellevarla y cuánto tiempo me tomaría. Si es muy difícil, frustrarme y llorar",30,Miedo
4/23/2024 19:48:07,TUW6M31C,"A veces busco una solución, si no la hay solamente dejo pasar todo para no afectarme más ","A veces busco una solución, si no la hay solamente dejo pasar todo para no afectarme más",21,Miedo
4/23/2024 19:48:07,XH7ERTSE,"Primero veo a quienes esta afectando esta aparte de mi, luego busco opciones de como solucionar o sobrellevar la situacion, y escojo la opcion que muestre respuesta inmediata.","Primero veo a quienes esta afectando esta aparte de mi, luego busco opciones de como solucionar o sobrellevar la situacion, y escojo la opcion que muestre respuesta inmediata.",46,Miedo
4/23/2024 19:48:07,HNAK6DR5,Tomar cosas con calma y de forma rápida ,Tomar cosas con calma y de forma rápida,10,Miedo
4/23/2024 19:48:07,IAADDB7O,"Me tomo mi tiempo para pensar una solución, después de hacer todo lo de la toma de decisión, pasar un tiempo (a veces días o semanas) sobre pensando todo y las consecuencias, esperar un momento adecuado y gracias a la impulsividad terminar haciendo x o y cosa","Me tomo mi tiempo para pensar una solución, después de hacer todo lo de la toma de decisión, pasar un tiempo (a veces días o semanas) sobre pensando todo y las consecuencias, esperar un momento adecuado y gracias a la impulsividad terminar haciendo por o y cosa",59,Miedo
4/23/2024 19:48:07,7FKG0LV6,Trato de buscar ayuda o sino es posible idear un plan con pasos y etapas ,Trato de buscar ayuda o sino es posible idear un plan con pasos y etapas,17,Miedo
4/23/2024 19:48:07,HJB227EF,"respirar, fumarme un cigarro, distraerme","respirar, fumarme un cigarro, distraerme",16,Miedo
4/23/2024 19:48:07,GBDDJNH0,"Tomar calma, estar lo mas tranquila posible, marcarle a un familiar y buscar una solución al problema.","Tomar calma, estar lo mas tranquila posible, marcarle a un familiar y buscar una solución al problema.",25,Miedo
4/23/2024 19:48:07,9ZRTSOTK,"Guardar la calma y tratar de pedir consejos, además de mantener mis acciones coherentes.","Guardar la calma y tratar de pedir consejos, además de mantener mis acciones coherentes.",22,Miedo
4/23/2024 19:48:07,0FQMQ0V1,"Pongo musica que me tranquilice o libere el estres, como o bien me repito que no todas las situaciones no pueden salir a mi favor y no hay problema tan grande que no tenga solucion","Pongo musica que me tranquilice o libere el estres, como o bien me repito que no todas las situaciones no pueden salir a mi favor y no hay problema tan grande que no tenga solucion",45,Miedo
4/23/2024 19:48:07,60S1CVNZ,Analizo la problemática y busco posibles soluciones a ella que no importa si llevan tiempo o trabajo con tal de ser las adecuadas,Analizo la problemática y busco posibles soluciones a ella que no importa si llevan tiempo o trabajo con tal de ser las adecuadas,31,Miedo
4/23/2024 19:48:07,GKU8ECFL,Cuando entre a la universidad fue una desicion dificil escoger mi carrera y ahorita quiero emprender porque me siento con muy poco dinero ,Cuando entre a la universidad fue una desicion dificil escoger mi carrera y ahorita quiero emprender porque me siento con muy poco dinero,34,Miedo
4/23/2024 19:48:07,WED8UH5D,Me enojo y busco la solución ,Me enojo y busco la solución,8,Miedo
4/23/2024 19:48:07,FM5YVNM2,"Posiblemente siempre lloro primero, después trato de buscar ayuda y darle solución como planear que haré y por que. ","Posiblemente siempre lloro primero, después trato de buscar ayuda y darle solución como planear que haré y por que.",28,Miedo
4/23/2024 19:48:07,TOKIQV38,"Me alejo, me aíslo para pensar las cosas y analizar la situación, en privacidad de mi hogar priorizo mis sentimientos he intento platicar conmigo misma para verlo desde una perspectiva mas profunda. ","Me alejo, me aíslo para pensar las cosas y analizar la situación, en privacidad de mi hogar priorizo mis sentimientos he intento platicar conmigo misma para verlo desde una perspectiva mas profunda.",47,Miedo
4/23/2024 19:48:16,QHVZR83J,"1.Expreso mis emociones.
2.Pido ayuda a la persona en que más confio.
3.Trato de distraerme con cosas que me hagan feliz.
4.Busco alguna motivación para poder salir adelante.",1.Expreso mis emociones. 2.Pido ayuda a la persona en que más confio. 3.Trato de distraerme con cosas que me hagan feliz. 4.Busco alguna motivación para poder salir adelante.,52,Miedo
4/23/2024 19:52:34,QXIEYINQ,Pedir consejo a un amigo y seguir mi intuición,Pedir consejo a un amigo y seguir mi intuición,12,Miedo
4/23/2024 20:03:37,KLWAYA6Z,"Relajarme y escuchar música, estar con mis amigos ","Relajarme y escuchar música, estar con mis amigos",14,Miedo
4/23/2024 20:13:28,U57VENCU,"sin que nadie me vea lloro
después pienso en todo, que fue lo que paso,  pienso cuantos escenarios puedo encontrar, que consecuencias hay, busco soluciones y actuó/decido","sin que nadie me vea lloro después pienso en todo, que fue lo que paso, pienso cuantos escenarios puedo encontrar, que consecuencias hay, busco soluciones y actuó/decido",46,Miedo
4/23/2024 20:13:37,A2IERC7W,Trato de tener la mente despejada para tomar la mejor desición ,Trato de tener la mente despejada para tomar la mejor desición,15,Miedo
4/23/2024 20:18:00,9N5PTUUF,Orar,Orar,2,Miedo
4/23/2024 20:28:40,SXA26XSC,"Primero pedir consejo de gente y dependiendo de la situación puedo analizar si lo que pasará me afectara o puedo vivir con eso, de esa forma evito estresarme y sobre-pensar. Aun así suelo evitar esas situaciones difíciles porque me agobian mentalmente a un punto donde no puedo concentrarme, me es más fácil escapar de esas situaciones que enfrentarlas ","Primero pedir consejo de gente y dependiendo de la situación puedo analizar si lo que pasará me afectara o puedo vivir con eso, de esa forma evito estresarme y sobre-pensar. Aun así suelo evitar esas situaciones difíciles porque me agobian mentalmente a un punto donde no puedo concentrarme, me es más fácil escapar de esas situaciones que enfrentarlas",81,Miedo
4/23/2024 20:30:08,XEDRH93Z,Mantengo la calma y analizar la situación. Busco apoyo en amigos o familiares y trato de encontrar una solución. También trato de aprender de la experiencia para enfrentar situaciones similares en el futuro.,Mantengo la calma y analizar la situación. Busco apoyo en amigos o familiares y trato de encontrar una solución. También trato de aprender de la experiencia para enfrentar situaciones similares en el futuro.,43,Miedo
4/23/2024 20:43:09,S8Y84CH8,Si es algo malo suelo llorar. Lloro mucho y después comienzo a planear qué puedo hacer para salir de ahí. Si siento que no puedo sola pido ayuda a las personas que sé que me van a brindar la ayuda adecuada para esa situación. ,Si es algo malo suelo llorar. Lloro mucho y después comienzo a planear qué puedo hacer para salir de ahí. Si siento que no puedo sola pido ayuda a las personas que sé que me van a brindar la ayuda adecuada para esa situación.,59,Miedo
4/23/2024 20:44:26,HG74CPSK,Pensar con la cabeza fría ,Pensar con la cabeza fría,7,Miedo
4/23/2024 21:02:39,L2RH302J,Princiapalmente analizar la situacion he intentar encontrar la solucion mas viable.,Princiapalmente analizar la situacion he intentar encontrar la solucion mas viable.,20,Miedo
4/23/2024 21:05:33,FN2PCHS1,Lo llego a platicar o analizar cuando llego a requerir un consejo y lo afronto después ,Lo llego a platicar o analizar cuando llego a requerir un consejo y lo afronto después,24,Miedo
4/23/2024 21:10:29,GUS8V807,"Mantengo la cabeza fría para no tomar decisiones que se vean afectadas por las emociones que estas situaciones generan, el camino más corto aunque impliquen desagrados. Busco la efectividad y pronta resolución. ","Mantengo la cabeza fría para no tomar decisiones que se vean afectadas por las emociones que estas situaciones generan, el camino más corto aunque impliquen desagrados. Busco la efectividad y pronta resolución.",51,Miedo
4/23/2024 21:26:04,3GGBO8RK,Si es algo que solo me afecta a mi y sé que su solución la puedo posponer prefiero no pensar mucho en ello aunque si se me ocurre alguna solución trato de ejecutarla lo más pronto posible.,Si es algo que solo me afecta a mi y sé que su solución la puedo posponer prefiero no pensar mucho en ello aunque si se me ocurre alguna solución trato de ejecutarla lo más pronto posible.,46,Miedo
4/23/2024 21:27:00,3DA9WB82,Respirar y tomar un break,Respirar y tomar un break,7,Miedo
4/23/2024 21:37:25,4SUVP1WR,"Trato de mantener la calma y la compostura, determino si necesito ayuda o no, intento dar pasos lentos pero seguros, y siempre intento darme un espacio seguro dentro de mi mente para protegerme de lo que sea que me tenga que enfrentar (algo así como un refugio mental). ","Trato de mantener la calma y la compostura, determino si necesito ayuda o no, intento dar pasos lentos pero seguros, y siempre intento darme un espacio seguro dentro de mi mente para protegerme de lo que sea que me tenga que enfrentar (algo así como un refugio mental).",68,Miedo
